Timestamp,WindSpeed_Hub_ms,WindDirection_deg,TurbulenceIntensity_pct,AirDensity_kgm3,AmbientTemp_C,FarmCapacity_kW,ActivePower_kW
07/30/2023 01:00,1.523,227.4,15.61,1.1599,31.18,2000.0,0.0
07/30/2023 02:00,11.26,244.4,19.0,1.1618,30.67,2000.0,1642.45
07/30/2023 03:00,8.257,218.1,26.51,1.1635,30.23,2000.0,675.35
07/30/2023 04:00,6.152,187.7,17.91,1.1545,32.6,2000.0,266.93
07/30/2023 05:00,10.627,262.1,28.25,1.1723,27.97,2000.0,1421.99
07/30/2023 06:00,3.31,188.3,22.58,1.1701,28.53,2000.0,39.52
07/30/2023 07:00,7.066,183.3,16.27,1.1848,24.78,2000.0,436.65
07/30/2023 08:00,4.696,255.6,20.41,1.1796,26.1,2000.0,122.71
07/30/2023 09:00,3.691,190.7,19.15,1.1665,29.47,2000.0,57.25
07/30/2023 10:00,5.004,206.9,28.66,1.1658,29.63,2000.0,145.4
07/30/2023 11:00,3.772,236.7,28.1,1.1409,36.24,2000.0,61.7
07/30/2023 12:00,5.848,265.2,24.69,1.157,31.94,2000.0,231.07
07/30/2023 13:00,3.528,228.6,20.04,1.1662,29.52,2000.0,50.65
07/30/2023 14:00,6.112,231.5,26.17,1.1821,25.46,2000.0,272.74
07/30/2023 15:00,6.542,195.9,26.35,1.1779,26.53,2000.0,341.38
07/30/2023 16:00,6.907,205.2,20.57,1.1678,29.12,2000.0,391.9
07/30/2023 17:00,8.31,182.1,22.58,1.1771,26.72,2000.0,696.39
07/30/2023 18:00,5.29,227.1,22.34,1.181,25.73,2000.0,174.97
07/30/2023 19:00,7.859,216.1,18.14,1.1467,34.67,2000.0,575.78
07/30/2023 20:00,5.079,224.6,25.65,1.1707,28.36,2000.0,149.09
07/30/2023 21:00,7.836,238.9,22.71,1.1732,27.71,2000.0,572.38
07/30/2023 22:00,6.21,200.6,24.59,1.167,29.33,2000.0,285.24
07/30/2023 23:00,12.082,269.3,18.2,1.1607,30.96,2000.0,2055.36
07/31/2023 00:00,4.849,226.7,20.02,1.169,28.82,2000.0,135.14
07/31/2023 01:00,6.856,261.2,22.39,1.1681,29.03,2000.0,385.68
07/31/2023 02:00,6.809,243.9,22.32,1.1573,31.86,2000.0,357.1
07/31/2023 03:00,8.45,247.3,16.21,1.1612,30.83,2000.0,703.55
07/31/2023 04:00,8.507,269.1,18.87,1.1744,27.43,2000.0,741.53
07/31/2023 05:00,7.626,248.8,24.4,1.1797,26.07,2000.0,528.98
07/31/2023 06:00,5.781,258.1,16.69,1.1669,29.35,2000.0,224.69
07/31/2023 07:00,5.797,267.0,29.66,1.1764,26.9,2000.0,236.08
07/31/2023 08:00,5.945,196.4,20.63,1.1706,28.4,2000.0,245.48
07/31/2023 09:00,4.355,215.7,29.17,1.1458,34.92,2000.0,87.92
07/31/2023 10:00,5.143,184.1,16.85,1.1593,31.32,2000.0,153.62
07/31/2023 11:00,5.841,248.5,21.53,1.1718,28.1,2000.0,234.39
07/31/2023 12:00,5.897,207.3,26.73,1.1859,24.51,2000.0,241.82
07/31/2023 13:00,5.048,219.5,18.98,1.1563,32.12,2000.0,151.09
07/31/2023 14:00,11.067,262.9,20.77,1.165,29.85,2000.0,1591.4
07/31/2023 15:00,7.464,184.5,15.33,1.1764,26.9,2000.0,500.35
07/31/2023 16:00,11.943,221.9,24.91,1.1506,33.64,2000.0,1913.11
07/31/2023 17:00,7.21,237.0,21.33,1.1629,30.38,2000.0,416.89
07/31/2023 18:00,8.124,188.4,18.69,1.1582,31.62,2000.0,631.6
07/31/2023 19:00,6.069,199.2,29.11,1.1658,29.63,2000.0,248.61
07/31/2023 20:00,9.956,265.5,25.1,1.1573,31.86,2000.0,1134.92
07/31/2023 21:00,9.325,244.4,28.29,1.1596,31.24,2000.0,976.05
07/31/2023 22:00,8.189,192.6,20.51,1.1705,28.43,2000.0,633.99
07/31/2023 23:00,9.092,249.5,20.32,1.1891,23.71,2000.0,894.27
08/01/2023 00:00,7.643,198.4,21.07,1.1626,30.48,2000.0,523.99
08/01/2023 01:00,10.847,221.3,19.54,1.1472,34.55,2000.0,1512.67
08/01/2023 02:00,6.205,261.7,20.5,1.1709,28.32,2000.0,273.78
08/01/2023 03:00,7.854,244.7,28.92,1.18,26.0,2000.0,571.55
08/01/2023 04:00,4.939,205.0,22.04,1.1674,29.23,2000.0,139.79
08/01/2023 05:00,4.194,183.7,17.12,1.1521,33.23,2000.0,86.8
08/01/2023 06:00,5.549,262.6,21.14,1.1553,32.39,2000.0,196.98
08/01/2023 07:00,5.454,210.5,24.96,1.174,27.53,2000.0,194.38
08/01/2023 08:00,6.714,209.2,27.82,1.1594,31.29,2000.0,356.97
08/01/2023 09:00,4.035,267.2,22.99,1.1615,30.75,2000.0,78.65
08/01/2023 10:00,4.965,232.8,18.41,1.1546,32.57,2000.0,144.09
08/01/2023 11:00,8.457,208.9,16.46,1.1721,28.01,2000.0,733.19
08/01/2023 12:00,5.002,231.4,24.92,1.1729,27.81,2000.0,151.16
08/01/2023 13:00,5.14,243.5,20.25,1.1606,30.99,2000.0,161.48
08/01/2023 14:00,9.141,203.4,25.43,1.1549,32.48,2000.0,863.21
08/01/2023 15:00,5.556,206.4,18.07,1.1636,30.2,2000.0,196.59
08/01/2023 16:00,5.629,209.2,17.86,1.1532,32.96,2000.0,205.34
08/01/2023 17:00,3.891,190.1,17.18,1.1736,27.63,2000.0,68.5
08/01/2023 18:00,7.113,247.8,20.33,1.1788,26.3,2000.0,419.93
08/01/2023 19:00,8.745,209.2,26.5,1.1705,28.42,2000.0,816.49
08/01/2023 20:00,7.85,211.9,17.56,1.1479,34.37,2000.0,558.92
08/01/2023 21:00,5.11,243.7,16.13,1.1662,29.53,2000.0,155.49
08/01/2023 22:00,12.9,231.0,24.21,1.1773,26.69,2000.0,2020.79
08/01/2023 23:00,6.946,220.5,20.52,1.1523,33.17,2000.0,374.87
08/02/2023 00:00,6.47,208.6,20.56,1.1578,31.73,2000.0,309.75
08/02/2023 01:00,7.483,236.6,25.31,1.1592,31.35,2000.0,507.99
08/02/2023 02:00,4.604,185.9,17.47,1.159,31.42,2000.0,116.7
08/02/2023 03:00,3.455,254.7,17.7,1.1691,28.79,2000.0,48.08
08/02/2023 04:00,7.43,261.5,15.65,1.1475,34.48,2000.0,457.63
08/02/2023 05:00,8.04,256.0,15.33,1.1747,27.33,2000.0,610.65
08/02/2023 06:00,6.676,236.4,20.77,1.1547,32.54,2000.0,341.33
08/02/2023 07:00,6.73,240.2,26.88,1.1701,28.52,2000.0,355.34
08/02/2023 08:00,4.187,182.1,21.03,1.1835,25.12,2000.0,86.76
08/02/2023 09:00,3.289,257.1,21.47,1.1559,32.23,2000.0,43.47
08/02/2023 10:00,4.306,268.0,28.9,1.1724,27.93,2000.0,91.58
08/02/2023 11:00,6.121,259.8,23.0,1.183,25.24,2000.0,267.84
08/02/2023 12:00,4.524,256.7,18.17,1.1656,29.68,2000.0,113.9
08/02/2023 13:00,3.318,239.1,29.77,1.1728,27.83,2000.0,42.01
08/02/2023 14:00,5.093,215.4,25.63,1.1429,35.7,2000.0,149.56
08/02/2023 15:00,1.77,187.1,22.46,1.1705,28.41,2000.0,0.0
08/02/2023 16:00,7.113,238.7,27.76,1.1714,28.2,2000.0,438.74
08/02/2023 17:00,6.495,234.9,23.97,1.1688,28.86,2000.0,315.63
08/02/2023 18:00,8.62,226.0,24.99,1.1695,28.67,2000.0,760.7
08/02/2023 19:00,10.384,199.9,24.39,1.1655,29.72,2000.0,1335.06
08/02/2023 20:00,10.358,182.1,28.32,1.1839,25.02,2000.0,1335.29
08/02/2023 21:00,8.414,264.5,15.77,1.1625,30.5,2000.0,705.49
08/02/2023 22:00,9.437,206.7,22.11,1.1617,30.71,2000.0,957.74
08/02/2023 23:00,6.679,265.0,18.82,1.1664,29.47,2000.0,337.9
08/03/2023 00:00,6.692,219.4,26.0,1.1532,32.95,2000.0,334.9
08/03/2023 01:00,6.326,262.3,27.85,1.1577,31.75,2000.0,284.41
08/03/2023 02:00,6.389,203.6,19.83,1.1662,29.54,2000.0,316.53
08/03/2023 03:00,8.106,247.1,15.93,1.1609,30.92,2000.0,616.11
08/03/2023 04:00,9.21,213.1,16.2,1.1608,30.94,2000.0,897.37
08/03/2023 05:00,5.409,186.6,16.36,1.1683,28.98,2000.0,184.87
08/03/2023 06:00,6.677,217.4,28.77,1.153,33.0,2000.0,345.05
08/03/2023 07:00,3.116,267.7,17.48,1.181,25.74,2000.0,34.47
08/03/2023 08:00,3.174,201.5,21.03,1.1684,28.95,2000.0,39.05
08/03/2023 09:00,5.133,226.3,20.53,1.1552,32.4,2000.0,156.35
08/03/2023 10:00,4.861,188.0,24.01,1.1678,29.12,2000.0,138.29
08/03/2023 11:00,4.509,206.0,29.64,1.1759,27.03,2000.0,111.39
08/03/2023 12:00,6.87,184.8,15.14,1.1585,31.55,2000.0,380.52
08/03/2023 13:00,6.666,185.2,27.04,1.1492,34.01,2000.0,340.03
08/03/2023 14:00,4.842,215.9,15.28,1.1801,25.98,2000.0,137.27
08/03/2023 15:00,4.7,208.6,16.87,1.1449,35.17,2000.0,116.56
08/03/2023 16:00,7.238,206.7,28.76,1.1572,31.89,2000.0,438.32
08/03/2023 17:00,9.931,237.3,28.75,1.16,31.15,2000.0,1153.35
08/03/2023 18:00,8.683,205.9,22.98,1.1741,27.5,2000.0,761.36
08/03/2023 19:00,8.966,184.7,25.28,1.1533,32.93,2000.0,825.33
08/03/2023 20:00,8.202,209.6,24.1,1.1827,25.3,2000.0,672.6
08/03/2023 21:00,8.208,219.0,23.73,1.1594,31.3,2000.0,663.0
08/03/2023 22:00,11.426,214.7,15.3,1.1541,32.72,2000.0,1681.68
08/03/2023 23:00,9.193,218.7,29.37,1.1682,29.02,2000.0,888.59
08/04/2023 00:00,9.58,203.1,26.25,1.1686,28.9,2000.0,1032.05
08/04/2023 01:00,4.007,189.0,23.08,1.1773,26.69,2000.0,79.05
08/04/2023 02:00,11.428,237.7,21.56,1.1572,31.88,2000.0,1756.51
08/04/2023 03:00,8.547,206.8,21.24,1.1611,30.86,2000.0,744.09
08/04/2023 04:00,5.938,196.7,25.97,1.1788,26.29,2000.0,246.34
08/04/2023 05:00,7.209,193.4,29.95,1.1675,29.19,2000.0,432.19
08/04/2023 06:00,4.406,242.0,19.87,1.1447,35.21,2000.0,99.48
08/04/2023 07:00,5.971,267.5,18.52,1.1608,30.93,2000.0,256.67
08/04/2023 08:00,2.031,252.2,15.31,1.1608,30.93,2000.0,0.0
08/04/2023 09:00,3.962,208.7,29.05,1.1631,30.34,2000.0,72.79
08/04/2023 10:00,5.205,234.6,22.46,1.1721,28.01,2000.0,163.98
08/04/2023 11:00,7.431,211.2,28.69,1.1586,31.52,2000.0,478.93
08/04/2023 12:00,6.314,194.5,26.79,1.156,32.19,2000.0,297.03
08/04/2023 13:00,6.568,237.8,15.38,1.153,33.0,2000.0,320.25
08/04/2023 14:00,3.785,184.5,28.73,1.1675,29.2,2000.0,62.41
08/04/2023 15:00,7.635,210.9,19.46,1.1496,33.9,2000.0,519.5
08/04/2023 16:00,8.27,268.5,24.17,1.1606,30.99,2000.0,629.38
08/04/2023 17:00,11.15,184.9,19.22,1.1558,32.26,2000.0,1683.85
08/04/2023 18:00,7.083,191.2,16.07,1.1647,29.92,2000.0,413.17
08/04/2023 19:00,9.534,252.9,25.23,1.1873,24.16,2000.0,1068.18
08/04/2023 20:00,9.988,181.9,18.21,1.1585,31.55,2000.0,1137.89
08/04/2023 21:00,6.45,250.2,16.56,1.1778,26.55,2000.0,323.19
08/04/2023 22:00,12.312,249.5,15.75,1.1768,26.79,2000.0,1991.2
08/04/2023 23:00,5.207,206.2,22.24,1.1684,28.97,2000.0,157.68
08/05/2023 00:00,11.587,180.9,18.74,1.1857,24.56,2000.0,1835.06
08/05/2023 01:00,9.312,248.0,24.93,1.1587,31.5,2000.0,963.37
08/05/2023 02:00,7.289,243.9,19.53,1.1724,27.92,2000.0,451.63
08/05/2023 03:00,7.181,197.9,18.63,1.1663,29.51,2000.0,440.86
08/05/2023 04:00,5.424,219.9,26.98,1.1729,27.8,2000.0,191.55
08/05/2023 05:00,5.279,236.8,29.16,1.1583,31.61,2000.0,172.23
08/05/2023 06:00,5.956,260.0,27.37,1.1886,23.83,2000.0,259.16
08/05/2023 07:00,4.768,196.9,23.47,1.1533,32.91,2000.0,129.42
08/05/2023 08:00,3.426,222.0,20.29,1.1622,30.57,2000.0,45.8
08/05/2023 09:00,7.846,183.4,17.67,1.1631,30.34,2000.0,594.1
08/05/2023 10:00,4.706,206.0,21.62,1.1725,27.89,2000.0,127.62
08/05/2023 11:00,3.756,217.2,22.03,1.1602,31.09,2000.0,63.32
08/05/2023 12:00,6.324,254.3,28.88,1.1694,28.69,2000.0,298.8
08/05/2023 13:00,7.287,186.4,22.83,1.159,31.42,2000.0,452.11
08/05/2023 14:00,4.926,194.6,19.86,1.1473,34.51,2000.0,132.04
08/05/2023 15:00,10.051,224.6,26.07,1.1579,31.71,2000.0,1194.34
08/05/2023 16:00,4.985,195.3,27.49,1.155,32.46,2000.0,139.34
08/05/2023 17:00,11.408,200.4,18.08,1.1884,23.87,2000.0,1795.7
08/05/2023 18:00,9.207,252.6,29.62,1.1653,29.78,2000.0,899.38
08/05/2023 19:00,9.082,196.7,26.15,1.1774,26.65,2000.0,874.87
08/05/2023 20:00,9.036,219.7,21.26,1.1676,29.17,2000.0,864.42
08/05/2023 21:00,9.166,207.8,20.83,1.1704,28.45,2000.0,886.42
08/05/2023 22:00,10.138,220.4,23.74,1.1571,31.91,2000.0,1180.4
08/05/2023 23:00,8.583,209.9,15.7,1.1686,28.91,2000.0,734.83
08/06/2023 00:00,7.155,210.8,19.86,1.1688,28.85,2000.0,422.6
08/06/2023 01:00,4.922,180.4,24.3,1.1572,31.9,2000.0,129.82
08/06/2023 02:00,11.883,252.9,26.44,1.1727,27.85,2000.0,1889.13
08/06/2023 03:00,7.552,265.0,15.55,1.1439,35.44,2000.0,525.13
08/06/2023 04:00,3.288,187.0,17.74,1.1606,31.0,2000.0,42.3
08/06/2023 05:00,4.574,266.4,19.42,1.1705,28.41,2000.0,114.08
08/06/2023 06:00,5.778,258.4,16.76,1.15,33.8,2000.0,206.22
08/06/2023 07:00,4.074,237.1,17.77,1.1628,30.41,2000.0,80.42
08/06/2023 08:00,3.461,259.0,27.11,1.1673,29.26,2000.0,47.25
08/06/2023 09:00,4.34,232.8,17.23,1.1556,32.31,2000.0,94.08
08/06/2023 10:00,6.997,196.7,16.14,1.1549,32.5,2000.0,405.18
08/06/2023 11:00,3.206,259.0,23.22,1.1634,30.27,2000.0,39.97
08/06/2023 12:00,6.496,235.6,21.59,1.1711,28.26,2000.0,307.42
08/06/2023 13:00,3.264,239.4,27.36,1.1721,28.01,2000.0,42.9
08/06/2023 14:00,6.312,259.9,25.76,1.1677,29.15,2000.0,299.44
08/06/2023 15:00,7.166,207.4,23.46,1.1952,22.19,2000.0,442.99
08/06/2023 16:00,5.939,221.5,15.19,1.1694,28.7,2000.0,255.41
08/06/2023 17:00,6.129,269.5,28.13,1.1709,28.33,2000.0,267.81
08/06/2023 18:00,5.439,217.0,29.99,1.1667,29.39,2000.0,190.16
08/06/2023 19:00,10.613,222.6,22.15,1.166,29.58,2000.0,1374.62
08/06/2023 20:00,10.473,266.2,18.51,1.1655,29.72,2000.0,1354.74
08/06/2023 21:00,5.787,268.4,26.65,1.1689,28.82,2000.0,232.52
08/06/2023 22:00,9.149,261.6,17.55,1.1878,24.04,2000.0,907.15
08/06/2023 23:00,13.522,209.6,24.48,1.1738,27.57,2000.0,1986.19
08/07/2023 00:00,7.064,235.4,29.75,1.1593,31.32,2000.0,409.92
08/07/2023 01:00,3.879,240.0,28.8,1.17,28.55,2000.0,68.77
08/07/2023 02:00,2.682,244.8,29.36,1.1661,29.57,2000.0,22.06
08/07/2023 03:00,8.121,195.5,23.18,1.1569,31.96,2000.0,606.99
08/07/2023 04:00,8.152,260.8,29.87,1.1518,33.33,2000.0,614.51
08/07/2023 05:00,6.528,222.5,15.77,1.1505,33.65,2000.0,334.8
08/07/2023 06:00,4.838,239.1,23.28,1.1946,22.35,2000.0,129.18
08/07/2023 07:00,3.567,267.1,16.8,1.1773,26.67,2000.0,53.37
08/07/2023 08:00,8.136,231.2,17.37,1.1626,30.46,2000.0,608.31
08/07/2023 09:00,2.975,236.6,15.93,1.1424,35.85,2000.0,29.3
08/07/2023 10:00,5.757,266.4,26.81,1.1564,32.11,2000.0,225.14
08/07/2023 11:00,6.097,245.1,28.53,1.1602,31.1,2000.0,260.4
08/07/2023 12:00,7.575,190.5,28.01,1.1561,32.17,2000.0,506.91
08/07/2023 13:00,6.085,235.2,18.12,1.1504,33.69,2000.0,266.06
08/07/2023 14:00,5.714,203.2,15.92,1.161,30.89,2000.0,217.87
08/07/2023 15:00,10.322,221.8,28.03,1.167,29.31,2000.0,1265.95
08/07/2023 16:00,9.973,245.7,28.09,1.167,29.32,2000.0,1170.48
08/07/2023 17:00,7.035,262.3,20.13,1.1735,27.66,2000.0,405.54
08/07/2023 18:00,7.005,190.9,20.42,1.1647,29.92,2000.0,408.93
08/07/2023 19:00,7.458,193.1,22.78,1.1836,25.08,2000.0,485.0
08/07/2023 20:00,4.826,223.6,27.08,1.1485,34.2,2000.0,132.75
08/07/2023 21:00,4.759,249.3,22.53,1.1562,32.16,2000.0,125.3
08/07/2023 22:00,6.993,224.1,24.25,1.1568,32.0,2000.0,408.47
08/07/2023 23:00,4.247,189.4,25.22,1.137,37.31,2000.0,85.4
08/08/2023 00:00,9.023,248.2,18.74,1.1456,34.98,2000.0,894.69
08/08/2023 01:00,8.963,242.1,26.16,1.1671,29.31,2000.0,864.07
08/08/2023 02:00,11.071,194.8,19.23,1.1736,27.64,2000.0,1563.45
08/08/2023 03:00,6.401,181.2,28.32,1.1508,33.59,2000.0,289.01
08/08/2023 04:00,4.963,253.5,16.43,1.1599,31.17,2000.0,151.59
08/08/2023 05:00,7.977,260.2,23.69,1.1599,31.18,2000.0,572.71
08/08/2023 06:00,3.538,198.1,25.51,1.1883,23.89,2000.0,52.12
08/08/2023 07:00,2.777,269.2,21.3,1.1651,29.81,2000.0,25.92
08/08/2023 08:00,3.681,226.4,23.38,1.1547,32.54,2000.0,58.36
08/08/2023 09:00,3.171,250.5,22.36,1.1612,30.82,2000.0,37.58
08/08/2023 10:00,4.183,227.3,18.15,1.1533,32.92,2000.0,82.57
08/08/2023 11:00,6.272,234.1,20.46,1.1683,28.99,2000.0,286.41
08/08/2023 12:00,3.493,249.7,17.42,1.1656,29.69,2000.0,51.38
08/08/2023 13:00,7.845,226.9,20.95,1.16,31.15,2000.0,538.53
08/08/2023 14:00,8.327,214.3,20.69,1.1518,33.31,2000.0,681.11
08/08/2023 15:00,8.842,265.3,27.28,1.16,31.14,2000.0,828.4
08/08/2023 16:00,5.896,245.5,23.38,1.1829,25.26,2000.0,238.15
08/08/2023 17:00,4.644,260.4,22.78,1.1619,30.66,2000.0,119.71
08/08/2023 18:00,9.466,187.2,21.63,1.1639,30.14,2000.0,1000.2
08/08/2023 19:00,7.753,233.1,20.61,1.1765,26.89,2000.0,547.04
08/08/2023 20:00,10.514,254.1,27.62,1.1733,27.69,2000.0,1320.31
08/08/2023 21:00,4.425,204.3,29.72,1.1755,27.13,2000.0,104.17
08/08/2023 22:00,9.638,229.4,22.98,1.1866,24.32,2000.0,1087.74
08/08/2023 23:00,9.43,199.0,15.75,1.1892,23.67,2000.0,1025.41
08/09/2023 00:00,9.085,240.9,15.75,1.1595,31.28,2000.0,871.19
08/09/2023 01:00,9.02,220.5,28.29,1.1603,31.08,2000.0,863.13
08/09/2023 02:00,6.716,256.9,26.49,1.1718,28.08,2000.0,356.53
08/09/2023 03:00,6.795,253.9,28.79,1.1687,28.87,2000.0,367.53
08/09/2023 04:00,5.677,245.4,21.37,1.1772,26.7,2000.0,222.0
08/09/2023 05:00,5.418,201.7,29.28,1.1645,29.97,2000.0,181.41
08/09/2023 06:00,2.889,240.7,19.46,1.2006,20.86,2000.0,27.67
08/09/2023 07:00,3.649,265.1,19.54,1.173,27.79,2000.0,56.46
08/09/2023 08:00,1.568,221.1,17.72,1.1716,28.14,2000.0,0.0
08/09/2023 09:00,5.253,238.9,24.93,1.1544,32.62,2000.0,165.34
08/09/2023 10:00,3.278,183.1,17.01,1.1728,27.83,2000.0,44.25
08/09/2023 11:00,5.635,240.8,27.59,1.1683,28.98,2000.0,215.8
08/09/2023 12:00,3.621,190.7,17.47,1.1739,27.56,2000.0,54.85
08/09/2023 13:00,8.172,220.0,27.64,1.1767,26.82,2000.0,615.55
08/09/2023 14:00,4.827,260.0,21.24,1.1757,27.09,2000.0,132.24
08/09/2023 15:00,4.705,261.4,16.36,1.1791,26.22,2000.0,124.59
08/09/2023 16:00,8.388,194.8,17.65,1.1545,32.59,2000.0,702.45
08/09/2023 17:00,12.003,227.6,28.38,1.183,25.23,2000.0,2020.79
08/09/2023 18:00,8.909,181.4,28.3,1.1773,26.67,2000.0,828.09
08/09/2023 19:00,10.565,196.0,16.69,1.1764,26.92,2000.0,1404.15
08/09/2023 20:00,5.545,253.3,23.86,1.1702,28.51,2000.0,191.18
08/09/2023 21:00,6.537,208.5,19.21,1.1751,27.25,2000.0,328.59
08/09/2023 22:00,7.344,241.1,21.35,1.1657,29.67,2000.0,477.14
08/09/2023 23:00,8.157,203.0,17.89,1.1674,29.21,2000.0,643.75
08/10/2023 00:00,6.49,251.3,24.43,1.1644,30.01,2000.0,320.44
08/10/2023 01:00,9.561,199.6,21.76,1.1707,28.37,2000.0,1020.8
08/10/2023 02:00,8.546,256.3,29.56,1.1691,28.79,2000.0,725.02
08/10/2023 03:00,5.32,230.5,26.22,1.1628,30.41,2000.0,172.46
08/10/2023 04:00,5.373,200.0,26.05,1.1894,23.62,2000.0,175.84
08/10/2023 05:00,4.279,230.8,25.54,1.1622,30.57,2000.0,91.04
08/10/2023 06:00,1.678,234.8,16.11,1.1613,30.81,2000.0,0.0
08/10/2023 07:00,3.926,223.3,19.72,1.1732,27.72,2000.0,69.81
08/10/2023 08:00,6.387,209.0,23.64,1.1607,30.96,2000.0,303.84
08/10/2023 09:00,6.952,205.0,20.8,1.1884,23.87,2000.0,384.26
08/10/2023 10:00,5.462,229.5,29.67,1.1749,27.29,2000.0,191.34
08/10/2023 11:00,5.779,245.8,22.5,1.1496,33.91,2000.0,217.25
08/10/2023 12:00,7.261,215.8,28.05,1.1662,29.53,2000.0,446.52
08/10/2023 13:00,4.081,268.4,23.66,1.1733,27.69,2000.0,77.84
08/10/2023 14:00,6.889,192.9,15.39,1.159,31.41,2000.0,391.56
08/10/2023 15:00,5.809,250.3,23.32,1.1558,32.24,2000.0,231.47
08/10/2023 16:00,11.032,201.5,22.39,1.1681,29.03,2000.0,1577.72
08/10/2023 17:00,5.195,241.4,15.04,1.1648,29.89,2000.0,160.45
08/10/2023 18:00,7.927,258.8,24.59,1.1729,27.79,2000.0,571.23
08/10/2023 19:00,7.583,219.4,26.09,1.1544,32.62,2000.0,500.92
08/10/2023 20:00,6.117,256.8,21.9,1.1827,25.32,2000.0,269.27
08/10/2023 21:00,7.179,239.4,20.08,1.1859,24.5,2000.0,447.37
08/10/2023 22:00,8.976,198.0,24.69,1.1606,31.0,2000.0,838.77
08/10/2023 23:00,6.72,230.6,29.31,1.1723,27.95,2000.0,368.95
08/11/2023 00:00,7.83,264.8,21.92,1.1499,33.82,2000.0,544.35
08/11/2023 01:00,3.39,265.6,28.1,1.1617,30.7,2000.0,45.22
08/11/2023 02:00,5.408,181.5,28.85,1.1616,30.72,2000.0,191.01
08/11/2023 03:00,5.505,185.9,27.64,1.1803,25.92,2000.0,199.52
08/11/2023 04:00,3.082,239.8,16.18,1.1644,30.0,2000.0,34.71
08/11/2023 05:00,5.994,197.0,21.97,1.1633,30.3,2000.0,252.61
08/11/2023 06:00,3.88,193.2,21.39,1.164,30.09,2000.0,69.16
08/11/2023 07:00,2.038,265.2,25.75,1.1689,28.83,2000.0,0.0
08/11/2023 08:00,5.345,200.3,25.73,1.1512,33.47,2000.0,180.55
08/11/2023 09:00,7.557,237.2,22.41,1.1698,28.6,2000.0,507.15
08/11/2023 10:00,5.278,237.7,23.52,1.1576,31.78,2000.0,175.58
08/11/2023 11:00,4.604,180.0,19.09,1.1613,30.8,2000.0,114.99
08/11/2023 12:00,8.347,218.3,15.41,1.1481,34.31,2000.0,649.09
08/11/2023 13:00,7.502,198.7,19.24,1.1769,26.78,2000.0,492.87
08/11/2023 14:00,6.774,216.1,15.71,1.1635,30.22,2000.0,359.87
08/11/2023 15:00,9.319,236.5,26.51,1.1483,34.25,2000.0,955.19
08/11/2023 16:00,6.443,258.6,16.94,1.1651,29.81,2000.0,316.86
08/11/2023 17:00,12.254,258.2,27.19,1.1736,27.61,2000.0,1915.15
08/11/2023 18:00,6.692,240.4,28.83,1.1739,27.54,2000.0,350.11
08/11/2023 19:00,9.73,264.2,21.73,1.1769,26.78,2000.0,1072.99
08/11/2023 20:00,7.457,225.8,18.8,1.1422,35.89,2000.0,467.02
08/11/2023 21:00,9.375,260.4,24.03,1.1791,26.21,2000.0,972.59
08/11/2023 22:00,4.97,255.2,22.73,1.1591,31.39,2000.0,141.81
08/11/2023 23:00,9.652,198.6,15.98,1.157,31.94,2000.0,1039.52
08/12/2023 00:00,5.828,217.3,22.22,1.1718,28.09,2000.0,232.5
08/12/2023 01:00,8.696,263.8,15.37,1.1663,29.5,2000.0,766.89
08/12/2023 02:00,3.823,258.9,15.06,1.17,28.55,2000.0,67.75
08/12/2023 03:00,4.191,235.2,20.2,1.1678,29.12,2000.0,86.43
08/12/2023 04:00,9.784,200.9,24.38,1.1596,31.25,2000.0,1125.95
08/12/2023 05:00,2.917,267.9,27.1,1.1908,23.28,2000.0,30.05
08/12/2023 06:00,5.257,204.1,18.23,1.1585,31.54,2000.0,165.59
08/12/2023 07:00,8.017,206.1,18.45,1.1653,29.77,2000.0,585.88
08/12/2023 08:00,3.844,202.5,29.34,1.189,23.72,2000.0,67.09
08/12/2023 09:00,0.673,196.0,21.64,1.1789,26.26,2000.0,0.0
08/12/2023 10:00,3.342,234.6,16.96,1.151,33.54,2000.0,41.29
08/12/2023 11:00,4.548,250.5,17.04,1.1635,30.23,2000.0,108.9
08/12/2023 12:00,5.489,217.8,16.35,1.1519,33.3,2000.0,191.09
08/12/2023 13:00,9.01,201.5,26.95,1.1776,26.6,2000.0,862.25
08/12/2023 14:00,4.148,225.5,26.63,1.1563,32.13,2000.0,83.4
08/12/2023 15:00,9.083,261.8,21.62,1.1757,27.08,2000.0,921.35
08/12/2023 16:00,9.603,229.7,27.85,1.1527,33.07,2000.0,1032.51
08/12/2023 17:00,4.744,243.7,28.96,1.1645,29.96,2000.0,128.45
08/12/2023 18:00,5.882,258.1,19.39,1.164,30.1,2000.0,243.27
08/12/2023 19:00,11.65,205.6,28.82,1.1534,32.89,2000.0,1831.73
08/12/2023 20:00,7.332,233.6,22.25,1.1709,28.31,2000.0,482.67
08/12/2023 21:00,6.713,267.8,19.88,1.1502,33.74,2000.0,354.44
08/12/2023 22:00,6.42,263.1,16.88,1.1768,26.8,2000.0,316.94
08/12/2023 23:00,4.295,225.2,24.89,1.1454,35.02,2000.0,88.55
08/13/2023 00:00,9.523,245.4,23.22,1.1513,33.45,2000.0,998.1
08/13/2023 01:00,8.585,256.5,18.55,1.1584,31.57,2000.0,759.02
08/13/2023 02:00,7.308,202.2,15.89,1.1547,32.54,2000.0,441.05
08/13/2023 03:00,7.861,262.2,29.52,1.1576,31.79,2000.0,566.17
